file,true_language,pred_language,true_emotion,pred_emotion,emo_time,lang_time,total_sample_time
B_A_N_0110.wav,bengali,bengali,neutral,neutral,0.0644,0.1442,0.2086
B_A_N_0111.wav,bengali,bengali,neutral,neutral,0.0644,0.1457,0.2101
B_A_N_0112.wav,bengali,bengali,neutral,neutral,0.0654,0.1403,0.2057
B_A_N_0113.wav,bengali,bengali,neutral,neutral,0.0572,0.1535,0.2107
B_A_N_0116.wav,bengali,bengali,neutral,neutral,0.0659,0.1448,0.2107
B_A_N_0117.wav,bengali,bengali,neutral,neutral,0.0618,0.1423,0.2041
B_A_N_0118.wav,bengali,bengali,neutral,neutral,0.065,0.1453,0.21030000000000001
B_A_N_0119.wav,bengali,bengali,neutral,neutral,0.0724,0.1434,0.2158
B_A_N_0120.wav,bengali,bengali,neutral,neutral,0.0621,0.1475,0.2096
B_A_N_0121.wav,bengali,bengali,neutral,neutral,0.0632,0.1464,0.2096
B_A_N_0122.wav,bengali,bengali,neutral,neutral,0.0627,0.1455,0.2082
B_A_N_0123.wav,bengali,bengali,neutral,neutral,0.0643,0.1465,0.2108
B_A_N_0124.wav,bengali,bengali,neutral,neutral,0.0634,0.1443,0.2077
B_A_N_0125.wav,bengali,bengali,neutral,neutral,0.0658,0.1466,0.2124
B_A_N_0127.wav,bengali,bengali,neutral,neutral,0.0634,0.1492,0.2126
B_A_N_0128.wav,bengali,bengali,neutral,neutral,0.0626,0.1434,0.20600000000000002
B_A_N_0129.wav,bengali,bengali,neutral,neutral,0.065,0.1446,0.2096
B_A_N_0130.wav,bengali,bengali,neutral,neutral,0.0638,0.1459,0.2097
B_A_N_0131.wav,bengali,bengali,neutral,neutral,0.0615,0.1445,0.206
B_A_N_0132.wav,bengali,bengali,neutral,sad,0.0644,0.1437,0.2081
B_A_A_0132.wav,bengali,bengali,angry,angry,0.0636,0.1453,0.20890000000000003
B_A_A_0133.wav,bengali,english,angry,angry,0.0628,0.1414,0.2042
B_A_A_0134.wav,bengali,bengali,angry,angry,0.0638,0.1426,0.2064
B_A_A_0137.wav,bengali,bengali,angry,angry,0.0701,0.1522,0.2223
B_A_A_0138.wav,bengali,bengali,angry,neutral,0.0646,0.1464,0.21100000000000002
B_A_A_0139.wav,bengali,bengali,angry,angry,0.0687,0.1485,0.2172
B_A_A_0140.mp3,bengali,bengali,angry,angry,0.0656,0.1527,0.2183
B_A_A_0142.mp3,bengali,bengali,angry,sad,0.065,0.1507,0.2157
B_A_A_0144.wav,bengali,bengali,angry,angry,0.0665,0.1486,0.2151
B_A_A_0145.wav,bengali,bengali,angry,angry,0.0658,0.1507,0.2165
B_A_A_0146.wav,bengali,bengali,angry,angry,0.0675,0.1492,0.2167
B_A_A_0148.wav,bengali,bengali,angry,angry,0.0642,0.1481,0.2123
B_A_A_0149.wav,bengali,bengali,angry,angry,0.0652,0.1499,0.2151
B_A_A_0150.wav,bengali,bengali,angry,neutral,0.0674,0.1484,0.2158
B_A_A_0151.wav,bengali,bengali,angry,angry,0.0685,0.1462,0.2147
B_A_A_0152.wav,bengali,bengali,angry,neutral,0.0687,0.148,0.2167
B_A_A_0153.wav,bengali,bengali,angry,angry,0.0704,0.1474,0.2178
B_A_A_0154.wav,bengali,bengali,angry,neutral,0.0682,0.1472,0.21539999999999998
B_A_A_0155.wav,bengali,bengali,angry,neutral,0.0814,0.1481,0.2295
B_A_A_0156.mp3,bengali,bengali,angry,neutral,0.0669,0.1384,0.20529999999999998
B_A_A_0159.mp3,bengali,undetermined,angry,angry,0.0745,0.1448,0.2193
B_A_A_0161.mp3,bengali,english,angry,fear,0.0623,0.1487,0.211
B_A_A_0163.mp3,bengali,bengali,angry,neutral,0.0648,0.1473,0.21209999999999998
B_A_A_0165.mp3,bengali,english,angry,angry,0.0635,0.1458,0.2093
B_A_A_0167.mp3,bengali,bengali,angry,neutral,0.0631,0.1499,0.21300000000000002
B_A_A_0170.mp3,bengali,undetermined,angry,neutral,0.0587,0.1525,0.2112
B_A_A_0172.mp3,bengali,hindi,angry,neutral,0.0636,0.1495,0.2131
B_A_A_0174.mp3,bengali,bengali,angry,angry,0.0641,0.1461,0.2102
B_A_A_0176.mp3,bengali,bengali,angry,disgust,0.0628,0.1441,0.2069
B_A_A_0178.mp3,bengali,bengali,angry,neutral,0.0659,0.1471,0.21300000000000002
B_A_A_0181.mp3,bengali,undetermined,angry,angry,0.0628,0.1472,0.21
B_A_A_0183.mp3,bengali,undetermined,angry,neutral,0.0612,0.146,0.2072
B_A_A_0185.mp3,bengali,bengali,angry,neutral,0.0641,0.1469,0.21100000000000002
B_A_A_0187.mp3,bengali,bengali,angry,neutral,0.0647,0.1467,0.21139999999999998
B_A_A_0189.mp3,bengali,bengali,angry,angry,0.0621,0.1421,0.2042
B_A_A_0192.mp3,bengali,bengali,angry,angry,0.0592,0.1445,0.2037
B_A_A_0194.mp3,bengali,undetermined,angry,happy,0.0545,0.1572,0.2117
B_A_A_0196.mp3,bengali,english,angry,fear,0.0611,0.1429,0.20400000000000001
B_A_A_0198.mp3,bengali,bengali,angry,angry,0.0629,0.1453,0.2082
B_A_A_0200.mp3,bengali,bengali,angry,angry,0.0608,0.1462,0.207
B_A_A_0203.mp3,bengali,english,angry,angry,0.0629,0.136,0.19890000000000002
B_A_A_0205.mp3,bengali,bengali,angry,angry,0.0719,0.1467,0.21860000000000002
B_A_A_0207.mp3,bengali,bengali,angry,angry,0.0635,0.1484,0.2119
B_A_A_0209.mp3,bengali,bengali,angry,angry,0.0642,0.1502,0.21439999999999998
B_A_A_0211.mp3,bengali,bengali,angry,angry,0.0623,0.1508,0.21309999999999998
B_A_A_0214.mp3,bengali,bengali,angry,angry,0.0645,0.1499,0.2144
B_A_A_0216.mp3,bengali,undetermined,angry,angry,0.0597,0.1475,0.2072
B_A_A_0218.mp3,bengali,bengali,angry,angry,0.0638,0.1475,0.2113
B_A_A_0220.mp3,bengali,undetermined,angry,fear,0.0629,0.1495,0.21239999999999998
B_A_A_0222.mp3,bengali,hindi,angry,angry,0.0701,0.1411,0.2112
B_A_A_0226.mp3,bengali,bengali,angry,angry,0.0665,0.1514,0.2179
B_A_A_0228.mp3,bengali,bengali,angry,angry,0.0689,0.1497,0.21860000000000002
B_A_A_0230.mp3,bengali,bengali,angry,angry,0.064,0.1478,0.2118
B_A_A_0232.mp3,bengali,bengali,angry,neutral,0.0698,0.1523,0.2221
B_A_A_0234.mp3,bengali,bengali,angry,angry,0.0654,0.1504,0.2158
B_A_A_0237.mp3,bengali,bengali,angry,angry,0.0619,0.1463,0.2082
B_A_A_0239.mp3,bengali,bengali,angry,angry,0.0652,0.1726,0.2378
B_A_A_0241.mp3,bengali,bengali,angry,angry,0.0621,0.1501,0.2122
B_A_A_0243.mp3,bengali,bengali,angry,angry,0.0623,0.1472,0.2095
B_A_A_0245.mp3,bengali,bengali,angry,angry,0.0598,0.1438,0.2036
B_A_A_0248.mp3,bengali,bengali,angry,neutral,0.0606,0.1465,0.2071
B_A_A_0250.mp3,bengali,bengali,angry,angry,0.0639,0.1466,0.21050000000000002
B_A_A_0252.mp3,bengali,bengali,angry,angry,0.0641,0.15,0.2141
B_A_A_0254.mp3,bengali,bengali,angry,angry,0.0682,0.1527,0.22089999999999999
B_A_A_0256.mp3,bengali,bengali,angry,angry,0.0629,0.1463,0.2092
B_A_A_0259.mp3,bengali,bengali,angry,angry,0.0641,0.1483,0.21239999999999998
B_A_A_0261.mp3,bengali,bengali,angry,angry,0.0643,0.1495,0.2138
B_A_A_0263.mp3,bengali,bengali,angry,neutral,0.0611,0.1485,0.2096
B_A_A_0265.mp3,bengali,bengali,angry,neutral,0.0634,0.1477,0.2111
B_A_A_0267.mp3,bengali,bengali,angry,angry,0.0614,0.1491,0.21050000000000002
B_A_A_0270.mp3,bengali,bengali,angry,angry,0.0621,0.1459,0.20800000000000002
B_A_A_0272.mp3,bengali,bengali,angry,angry,0.0625,0.1436,0.2061
B_A_A_0274.mp3,bengali,bengali,angry,angry,0.0596,0.1473,0.20689999999999997
B_A_A_0276.mp3,bengali,bengali,angry,sad,0.0632,0.1452,0.2084
B_A_A_0278.mp3,bengali,english,angry,angry,0.0617,0.146,0.2077
B_A_A_0281.mp3,bengali,bengali,angry,angry,0.0599,0.1444,0.2043
B_A_A_0283.mp3,bengali,bengali,angry,angry,0.0605,0.146,0.2065
B_A_A_0285.mp3,bengali,bengali,angry,angry,0.0596,0.145,0.2046
B_A_A_0287.mp3,bengali,bengali,angry,angry,0.0635,0.2156,0.2791
B_A_A_0289.mp3,bengali,bengali,angry,angry,0.0767,0.2096,0.2863
B_A_A_0292.mp3,bengali,bengali,angry,angry,0.0813,0.2053,0.2866
B_A_A_0294.mp3,bengali,bengali,angry,angry,0.0864,0.179,0.26539999999999997
B_A_A_0296.mp3,bengali,bengali,angry,angry,0.0812,0.1983,0.27949999999999997
B_A_A_0298.mp3,bengali,bengali,angry,angry,0.0817,0.2094,0.2911
B_A_A_0414.mp3,bengali,bengali,angry,angry,0.0747,0.1725,0.24719999999999998
B_A_A_0300.mp3,bengali,bengali,angry,angry,0.0883,0.268,0.3563
B_A_A_0303.mp3,bengali,bengali,angry,angry,0.1227,0.2473,0.37
B_A_A_0305.mp3,bengali,bengali,angry,angry,0.0749,0.2029,0.2778
B_A_A_0307.mp3,bengali,bengali,angry,angry,0.072,0.1713,0.24330000000000002
B_A_A_0309.mp3,bengali,bengali,angry,angry,0.0769,0.2029,0.2798
B_A_A_0311.mp3,bengali,bengali,angry,angry,0.0831,0.1949,0.27799999999999997
B_A_A_0314.mp3,bengali,bengali,angry,angry,0.0803,0.1806,0.2609
B_A_A_0316.mp3,bengali,bengali,angry,angry,0.075,0.1776,0.2526
B_A_A_0318.mp3,bengali,bengali,angry,angry,0.0704,0.2276,0.298
B_A_A_0320.mp3,bengali,bengali,angry,angry,0.1228,0.241,0.3638
B_A_A_0322.mp3,bengali,bengali,angry,angry,0.0803,0.1873,0.2676
B_A_A_0325.mp3,bengali,bengali,angry,angry,0.086,0.2031,0.2891
B_A_A_0327.mp3,bengali,bengali,angry,angry,0.0904,0.178,0.26839999999999997
B_A_A_0329.mp3,bengali,bengali,angry,angry,0.0791,0.2155,0.2946
B_A_A_0331.mp3,bengali,bengali,angry,angry,0.0833,0.1924,0.2757
B_A_A_0333.mp3,bengali,bengali,angry,angry,0.0756,0.1958,0.2714
B_A_A_0337.mp3,bengali,bengali,angry,angry,0.0931,0.2022,0.2953
B_A_A_0339.mp3,bengali,bengali,angry,angry,0.0719,0.1784,0.2503
B_A_A_0341.mp3,bengali,bengali,angry,angry,0.075,0.1785,0.2535
B_A_A_0343.mp3,bengali,bengali,angry,angry,0.0714,0.1833,0.2547
B_A_A_0345.mp3,bengali,bengali,angry,angry,0.0746,0.2059,0.28049999999999997
B_A_A_0348.mp3,bengali,bengali,angry,angry,0.091,0.1829,0.27390000000000003
B_A_A_0350.mp3,bengali,bengali,angry,angry,0.0852,0.2216,0.30679999999999996
B_A_A_0352.mp3,bengali,bengali,angry,angry,0.0968,0.2524,0.3492
B_A_A_0354.mp3,bengali,bengali,angry,angry,0.0763,0.1855,0.26180000000000003
B_A_A_0356.mp3,bengali,bengali,angry,angry,0.0755,0.1908,0.2663
B_A_A_0359.mp3,bengali,bengali,angry,angry,0.074,0.1769,0.2509
B_A_A_0361.mp3,bengali,bengali,angry,angry,0.0992,0.2366,0.3358
B_A_A_0363.mp3,bengali,bengali,angry,angry,0.0918,0.2072,0.299
B_A_A_0365.mp3,bengali,bengali,angry,angry,0.08,0.175,0.255
B_A_A_0367.mp3,bengali,bengali,angry,angry,0.0768,0.1792,0.256
B_A_A_0370.mp3,bengali,bengali,angry,angry,0.0712,0.1762,0.2474
B_A_A_0372.mp3,bengali,bengali,angry,angry,0.0748,0.1851,0.2599
B_A_A_0374.mp3,bengali,bengali,angry,angry,0.0649,0.1882,0.2531
B_A_A_0376.mp3,bengali,bengali,angry,angry,0.0865,0.2196,0.3061
B_A_A_0378.mp3,bengali,bengali,angry,angry,0.0722,0.1682,0.2404
B_A_A_0381.mp3,bengali,bengali,angry,angry,0.0842,0.18,0.2642
B_A_A_0383.mp3,bengali,bengali,angry,angry,0.0706,0.1691,0.2397
B_A_A_0385.mp3,bengali,bengali,angry,angry,0.0696,0.1903,0.2599
B_A_A_0387.mp3,bengali,bengali,angry,angry,0.0688,0.1898,0.2586
B_A_A_0389.mp3,bengali,bengali,angry,angry,0.0597,0.1893,0.249
B_A_A_0392.mp3,bengali,bengali,angry,angry,0.0855,0.1633,0.24880000000000002
B_A_A_0394.mp3,bengali,bengali,angry,angry,0.0845,0.1926,0.2771
B_A_A_0396.mp3,bengali,bengali,angry,angry,0.0705,0.1756,0.24609999999999999
B_A_A_0398.mp3,bengali,bengali,angry,angry,0.0725,0.2179,0.2904
B_A_A_0400.mp3,bengali,bengali,angry,angry,0.0896,0.2132,0.3028
B_A_A_0403.mp3,bengali,bengali,angry,angry,0.0865,0.2217,0.30820000000000003
B_A_A_0405.mp3,bengali,bengali,angry,angry,0.0737,0.18,0.2537
B_A_A_0407.mp3,bengali,bengali,angry,angry,0.078,0.1814,0.2594
B_A_A_0409.mp3,bengali,bengali,angry,angry,0.0781,0.1841,0.2622
B_A_A_0411.mp3,bengali,bengali,angry,angry,0.0688,0.1809,0.2497
B_A_A_0135.wav,bengali,bengali,angry,sad,0.1473,0.2391,0.38639999999999997
B_A_A_0141.wav,bengali,bengali,angry,angry,0.0903,0.1868,0.2771
B_A_A_0143.wav,bengali,bengali,angry,angry,0.0861,0.1887,0.2748
B_A_A_0157.wav,bengali,bengali,angry,angry,0.0839,0.1889,0.27280000000000004
B_A_A_0160.wav,bengali,bengali,angry,angry,0.084,0.1894,0.27340000000000003
B_A_A_0162.wav,bengali,bengali,angry,angry,0.0848,0.194,0.2788
B_A_A_0164.wav,bengali,bengali,angry,angry,0.1022,0.1918,0.294
B_A_A_0166.wav,bengali,bengali,angry,angry,0.0774,0.1735,0.2509
B_A_A_0168.wav,bengali,bengali,angry,angry,0.0892,0.2003,0.2895
B_A_A_0171.wav,bengali,bengali,angry,angry,0.0987,0.192,0.2907
B_A_A_0173.wav,bengali,bengali,angry,neutral,0.0889,0.2002,0.2891
B_A_A_0175.wav,bengali,bengali,angry,angry,0.0908,0.2011,0.2919
B_A_A_0177.wav,bengali,bengali,angry,angry,0.0785,0.1973,0.2758
B_A_A_0179.wav,bengali,bengali,angry,angry,0.094,0.2158,0.30979999999999996
B_A_A_0182.wav,bengali,bengali,angry,angry,0.1188,0.2677,0.3865
B_A_A_0184.wav,bengali,bengali,angry,angry,0.1052,0.2778,0.383
B_A_A_0186.wav,bengali,bengali,angry,angry,0.1229,0.2563,0.3792
B_A_A_0188.wav,bengali,bengali,angry,angry,0.1061,0.2283,0.33440000000000003
B_A_A_0190.wav,bengali,bengali,angry,angry,0.0988,0.2381,0.3369
B_A_A_0193.wav,bengali,bengali,angry,angry,0.0933,0.2259,0.3192
B_A_A_0195.wav,bengali,bengali,angry,angry,0.0976,0.2092,0.3068
B_A_A_0197.wav,bengali,bengali,angry,angry,0.1058,0.2363,0.3421
B_A_A_0199.wav,bengali,bengali,angry,angry,0.0935,0.2244,0.31789999999999996
B_A_A_0201.wav,bengali,bengali,angry,angry,0.0893,0.2289,0.3182
B_A_A_0204.wav,bengali,english,angry,angry,0.0956,0.2339,0.3295
B_A_A_0206.wav,bengali,bengali,angry,angry,0.0839,0.204,0.2879
B_A_A_0208.wav,bengali,bengali,angry,angry,0.0888,0.2241,0.3129
B_A_A_0210.wav,bengali,bengali,angry,angry,0.0963,0.2097,0.306
B_A_A_0212.wav,bengali,bengali,angry,angry,0.0896,0.2092,0.2988
B_A_A_0215.wav,bengali,bengali,angry,angry,0.0893,0.2104,0.2997
B_A_A_0217.wav,bengali,undetermined,angry,angry,0.0833,0.1893,0.2726
B_A_A_0219.wav,bengali,bengali,angry,angry,0.0791,0.1809,0.26
B_A_A_0221.wav,bengali,undetermined,angry,fear,0.0769,0.1863,0.2632
B_A_A_0223.wav,bengali,hindi,angry,angry,0.0868,0.1963,0.2831
B_A_A_0227.wav,bengali,bengali,angry,angry,0.0779,0.1848,0.2627
B_A_A_0229.wav,bengali,bengali,angry,angry,0.0789,0.1909,0.2698
B_A_A_0231.wav,bengali,bengali,angry,angry,0.0954,0.2176,0.313
B_A_A_0233.wav,bengali,bengali,angry,neutral,0.078,0.1907,0.2687
B_A_A_0235.wav,bengali,bengali,angry,angry,0.0813,0.1836,0.2649
B_A_A_0238.wav,bengali,bengali,angry,angry,0.078,0.1832,0.2612
B_A_A_0240.wav,bengali,bengali,angry,angry,0.082,0.1836,0.2656
B_A_A_0242.wav,bengali,bengali,angry,angry,0.076,0.2136,0.2896
B_A_A_0244.wav,bengali,bengali,angry,angry,0.0835,0.2754,0.3589
B_A_A_0246.wav,bengali,bengali,angry,angry,0.0942,0.2115,0.30569999999999997
B_A_A_0249.wav,bengali,bengali,angry,neutral,0.0844,0.203,0.2874
B_A_A_0251.wav,bengali,bengali,angry,angry,0.1195,0.2005,0.32
B_A_A_0253.wav,bengali,bengali,angry,angry,0.097,0.2162,0.31320000000000003
B_A_A_0255.wav,bengali,bengali,angry,angry,0.0967,0.2272,0.3239
B_A_A_0257.wav,bengali,bengali,angry,angry,0.092,0.2122,0.3042
B_A_A_0260.wav,bengali,bengali,angry,angry,0.1028,0.2034,0.3062
B_A_A_0262.wav,bengali,bengali,angry,angry,0.0798,0.2093,0.2891
B_A_A_0264.wav,bengali,bengali,angry,neutral,0.09,0.2301,0.3201
B_A_A_0266.wav,bengali,bengali,angry,neutral,0.0854,0.2012,0.28659999999999997
B_A_A_0268.wav,bengali,bengali,angry,angry,0.0869,0.2,0.28690000000000004
B_A_A_0271.wav,bengali,bengali,angry,angry,0.0824,0.2054,0.2878
B_A_A_0273.wav,bengali,bengali,angry,angry,0.0937,0.1831,0.27680000000000005
B_A_A_0275.wav,bengali,bengali,angry,angry,0.0764,0.1748,0.2512
B_A_A_0277.wav,bengali,bengali,angry,sad,0.0775,0.1911,0.2686
B_A_A_0279.wav,bengali,english,angry,angry,0.077,0.1796,0.2566
B_A_A_0282.wav,bengali,bengali,angry,angry,0.081,0.1908,0.2718
B_A_A_0284.wav,bengali,bengali,angry,angry,0.0776,0.1945,0.2721
B_A_A_0286.wav,bengali,bengali,angry,angry,0.0764,0.1844,0.26080000000000003
B_A_A_0288.wav,bengali,bengali,angry,angry,0.0863,0.222,0.3083
B_A_A_0290.wav,bengali,bengali,angry,angry,0.0693,0.1887,0.258
B_A_A_0293.wav,bengali,bengali,angry,angry,0.1085,0.2253,0.3338
B_A_A_0295.wav,bengali,bengali,angry,angry,0.09,0.2147,0.30469999999999997
B_A_A_0297.wav,bengali,bengali,angry,angry,0.0741,0.1875,0.2616
B_A_A_0299.wav,bengali,bengali,angry,angry,0.0774,0.1887,0.2661
B_A_A_0415.wav,bengali,bengali,angry,angry,0.0747,0.1805,0.2552
B_A_A_0301.wav,bengali,bengali,angry,angry,0.0852,0.2218,0.307
B_A_A_0304.wav,bengali,bengali,angry,angry,0.079,0.1884,0.2674
B_A_A_0306.wav,bengali,bengali,angry,angry,0.0787,0.1773,0.256
B_A_A_0308.wav,bengali,bengali,angry,angry,0.0742,0.1832,0.2574
B_A_A_0310.wav,bengali,bengali,angry,angry,0.0891,0.2006,0.2897
B_A_A_0312.wav,bengali,bengali,angry,angry,0.0732,0.1879,0.2611
B_A_A_0315.wav,bengali,bengali,angry,angry,0.0733,0.1802,0.2535
B_A_A_0317.wav,bengali,bengali,angry,angry,0.0855,0.1963,0.2818
B_A_A_0319.wav,bengali,bengali,angry,angry,0.0773,0.1957,0.273
B_A_A_0321.wav,bengali,bengali,angry,angry,0.0794,0.1701,0.2495
B_A_A_0323.wav,bengali,bengali,angry,angry,0.0717,0.1854,0.2571
B_A_A_0326.wav,bengali,bengali,angry,angry,0.0785,0.176,0.2545
B_A_A_0328.wav,bengali,bengali,angry,angry,0.0895,0.1937,0.2832
B_A_A_0330.wav,bengali,bengali,angry,angry,0.0776,0.1856,0.2632
B_A_A_0332.wav,bengali,bengali,angry,angry,0.0761,0.1838,0.2599
B_A_A_0334.wav,bengali,bengali,angry,angry,0.0799,0.1683,0.2482
B_A_A_0338.wav,bengali,bengali,angry,angry,0.0733,0.1758,0.24910000000000002
B_A_A_0340.wav,bengali,bengali,angry,angry,0.0823,0.1851,0.26739999999999997
B_A_A_0342.wav,bengali,bengali,angry,angry,0.0777,0.1692,0.2469
B_A_A_0344.wav,bengali,bengali,angry,angry,0.078,0.1752,0.2532
B_A_A_0346.wav,bengali,bengali,angry,angry,0.0714,0.1854,0.25680000000000003
B_A_A_0349.wav,bengali,bengali,angry,angry,0.0773,0.1815,0.2588
B_A_A_0351.wav,bengali,bengali,angry,angry,0.0758,0.1729,0.2487
B_A_A_0353.wav,bengali,bengali,angry,angry,0.0734,0.184,0.2574
B_A_A_0355.wav,bengali,bengali,angry,angry,0.0824,0.1801,0.2625
B_A_A_0357.wav,bengali,bengali,angry,angry,0.0726,0.18,0.2526
B_A_A_0360.wav,bengali,bengali,angry,angry,0.0777,0.1772,0.2549
B_A_A_0362.wav,bengali,bengali,angry,angry,0.0695,0.1796,0.24910000000000002
B_A_A_0364.wav,bengali,bengali,angry,angry,0.0785,0.16,0.2385
B_A_A_0366.wav,bengali,bengali,angry,angry,0.0853,0.1784,0.2637
B_A_A_0368.wav,bengali,bengali,angry,angry,0.0764,0.175,0.25139999999999996
B_A_A_0371.wav,bengali,bengali,angry,angry,0.0773,0.1886,0.26589999999999997
B_A_A_0373.wav,bengali,bengali,angry,angry,0.0826,0.1812,0.26380000000000003
B_A_A_0375.wav,bengali,bengali,angry,angry,0.0764,0.1733,0.2497
B_A_A_0377.wav,bengali,bengali,angry,angry,0.0722,0.18,0.2522
B_A_A_0379.wav,bengali,bengali,angry,angry,0.0796,0.176,0.2556
B_A_A_0382.wav,bengali,bengali,angry,angry,0.0795,0.1731,0.2526
B_A_A_0384.wav,bengali,bengali,angry,angry,0.0738,0.1694,0.2432
B_A_A_0386.wav,bengali,bengali,angry,angry,0.0735,0.1752,0.24869999999999998
B_A_A_0388.wav,bengali,bengali,angry,angry,0.0743,0.1721,0.2464
B_A_A_0390.wav,bengali,bengali,angry,angry,0.0821,0.1847,0.26680000000000004
B_A_A_0393.wav,bengali,bengali,angry,angry,0.0746,0.1675,0.2421
B_A_A_0395.wav,bengali,bengali,angry,angry,0.0742,0.18,0.2542
B_A_A_0397.wav,bengali,bengali,angry,angry,0.074,0.189,0.263
B_A_A_0399.wav,bengali,bengali,angry,angry,0.0781,0.1809,0.259
B_A_A_0401.wav,bengali,bengali,angry,angry,0.0771,0.1833,0.26039999999999996
B_A_A_0404.wav,bengali,bengali,angry,angry,0.0829,0.184,0.2669
B_A_A_0406.wav,bengali,bengali,angry,angry,0.0722,0.2016,0.2738
B_A_A_0408.wav,bengali,bengali,angry,angry,0.0793,0.1963,0.2756
B_A_A_0410.wav,bengali,bengali,angry,angry,0.081,0.1782,0.2592
B_A_A_0412.wav,bengali,bengali,angry,angry,0.0695,0.1854,0.2549
B_A_A_0001.wav,bengali,bengali,angry,angry,0.0737,0.1832,0.2569
B_A_A_0002.wav,bengali,bengali,angry,angry,0.0761,0.1861,0.2622
B_A_A_0113.wav,bengali,bengali,angry,angry,0.0751,0.1769,0.252
B_A_A_0224.wav,bengali,bengali,angry,angry,0.0948,0.2163,0.3111
B_A_A_0335.wav,bengali,bengali,angry,angry,0.0848,0.2353,0.3201
B_A_A_0418.wav,bengali,bengali,angry,angry,0.0842,0.2043,0.2885
B_A_A_0429.wav,bengali,bengali,angry,angry,0.086,0.1993,0.2853
B_A_A_0440.wav,bengali,bengali,angry,angry,0.0904,0.2008,0.2912
B_A_A_0451.wav,bengali,undetermined,angry,angry,0.0784,0.1842,0.2626
B_A_A_0462.wav,bengali,bengali,angry,angry,0.0796,0.1735,0.2531
B_A_A_0003.wav,bengali,bengali,angry,angry,0.0902,0.1741,0.2643
B_A_A_0014.wav,bengali,bengali,angry,angry,0.081,0.1899,0.27090000000000003
B_A_A_0025.wav,bengali,bengali,angry,angry,0.077,0.1775,0.2545
B_A_A_0036.wav,bengali,bengali,angry,angry,0.0793,0.1906,0.2699
B_A_A_0047.wav,bengali,bengali,angry,angry,0.0698,0.1803,0.2501
B_A_A_0058.wav,bengali,bengali,angry,angry,0.0766,0.1721,0.2487
B_A_A_0069.wav,bengali,bengali,angry,angry,0.0843,0.1852,0.2695
B_A_A_0080.wav,bengali,bengali,angry,angry,0.0822,0.1902,0.2724
B_A_A_0091.wav,bengali,bengali,angry,angry,0.0813,0.183,0.2643
B_A_A_0102.wav,bengali,bengali,angry,angry,0.081,0.1913,0.2723
B_A_A_0114.wav,bengali,bengali,angry,angry,0.089,0.2286,0.3176
B_A_A_0125.wav,bengali,bengali,angry,angry,0.0831,0.1944,0.27749999999999997
B_A_A_0136.wav,bengali,bengali,angry,angry,0.0843,0.2002,0.2845
B_A_A_0147.wav,bengali,bengali,angry,angry,0.0806,0.1905,0.2711
B_A_A_0158.wav,bengali,bengali,angry,angry,0.0755,0.1808,0.2563
B_A_A_0169.wav,bengali,bengali,angry,angry,0.0841,0.2075,0.29159999999999997
B_A_A_0180.wav,bengali,bengali,angry,angry,0.0828,0.2623,0.34509999999999996
B_A_A_0191.wav,bengali,bengali,angry,angry,0.0876,0.1842,0.2718
B_A_A_0202.wav,bengali,bengali,angry,angry,0.0816,0.1924,0.274
B_A_A_0213.wav,bengali,bengali,angry,angry,0.0907,0.2176,0.3083
B_A_A_0225.wav,bengali,bengali,angry,angry,0.0803,0.1842,0.2645
B_A_A_0236.wav,bengali,bengali,angry,angry,0.0727,0.1788,0.2515
B_A_A_0247.wav,bengali,bengali,angry,angry,0.0724,0.1857,0.2581
B_A_A_0258.wav,bengali,bengali,angry,angry,0.0785,0.1841,0.2626
B_A_A_0269.wav,bengali,bengali,angry,angry,0.0805,0.1689,0.2494
B_A_A_0280.wav,bengali,bengali,angry,angry,0.0817,0.1817,0.26339999999999997
B_A_A_0291.wav,bengali,bengali,angry,angry,0.0818,0.197,0.2788
B_A_A_0302.wav,bengali,bengali,angry,angry,0.1029,0.1952,0.29810000000000003
B_A_A_0313.wav,bengali,bengali,angry,angry,0.0834,0.1908,0.2742
B_A_A_0324.wav,bengali,bengali,angry,angry,0.0832,0.1876,0.2708
B_A_A_0336.wav,bengali,bengali,angry,angry,0.0774,0.1736,0.251
B_A_A_0347.wav,bengali,bengali,angry,angry,0.0799,0.1839,0.26380000000000003
B_A_A_0358.wav,bengali,bengali,angry,angry,0.0761,0.178,0.2541
B_A_A_0369.wav,bengali,bengali,angry,angry,0.0834,0.199,0.2824
B_A_A_0380.wav,bengali,bengali,angry,angry,0.0727,0.1825,0.2552
B_A_A_0391.wav,bengali,bengali,angry,angry,0.0836,0.1986,0.2822
B_A_A_0402.wav,bengali,bengali,angry,angry,0.0755,0.1963,0.2718
B_A_A_0413.wav,bengali,bengali,angry,angry,0.091,0.2004,0.2914
B_A_A_0416.wav,bengali,undetermined,angry,angry,0.0732,0.1769,0.2501
B_A_A_0417.wav,bengali,bengali,angry,angry,0.0743,0.1787,0.253
B_A_A_0419.wav,bengali,bengali,angry,angry,0.0841,0.1757,0.2598
B_A_A_0420.wav,bengali,bengali,angry,angry,0.0886,0.1776,0.2662
B_A_A_0421.wav,bengali,bengali,angry,angry,0.0802,0.184,0.2642
B_A_A_0422.wav,bengali,bengali,angry,angry,0.0793,0.1842,0.2635
